id,name,tournament_type,time_control,start_date,end_date,country,city,venue_name,latitude,longitude,max_players,entry_fee,currency,prize_fund,organizer_name,organizer_email,website,source_url,is_fide_rated
2148,I CIRCUITO DE AJEDREZ DE LA MATANZA CHESSCRYPTO -,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ARG,partido de la matanza,partido de la matanza,,,,,EUR,,,,,https://chess-results.com/tnr1223490.aspx?lan=0,true
2149,"♟️CLUB ARGENTINO DE AJEDREZ - Blitz ""Horacio Amil",blitz,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ARG,Rada Tilly,Rada Tilly,,,,,EUR,,,,,https://chess-results.com/tnr1223788.aspx?lan=0,true
2150,Cuarto Rapido IRT Cuatro Caballos Rosario,rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ARG,Rosario,Rosario,13.82582560,121.38956310,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432798,true
2151,"TORNEO IRT SUB. 2400 ""GRAL. MARTIN MIGUEL DE GUEMES",classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ARG,Salta,Salta,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432795,true
2152,"IRT Rapido ""Promicionando Jugadores"" - Santa Fe 2025",rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ARG,Santa Fe,Santa Fe,-32.97471070,-60.72085890,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432790,true
2153,2025 Victorian Championship Reserves Rounds 2-4,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUS,Melbourne,Melbourne,-37.73605840,145.04862630,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=427517,true
2154,2025 Victorian Championship Premier Rounds 2-4,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUS,Melbourne,Melbourne,-37.73605840,145.04862630,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=427513,true
2155,2025 Wendy Terry Memorial,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUS,Rothwell,Rothwell,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=403550,true
2156,2025 Burwood Saturday Rapid August,rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUS,Sydney,Sydney,-33.91840990,150.99831670,,,EUR,,,,,https://www.worldchesscalendar.com/tournament/484632,true
2157,41. Faaker See Open 2025,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUT,Latschach,Latschach,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=431572,true
2158,2025 Barbados National Championship,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BAR,Bridgetown,Bridgetown,13.10416200,-59.61764900,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=430645,true
2159,Brugse Meesters 2025 U1800,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BEL,Brugge,Brugge,51.20957480,3.25693660,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=419757,true
2160,Brugse Meesters 2025 Seniors,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BEL,Brugge,Brugge,51.20957480,3.25693660,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=419758,true
2161,Brugse Meesters 2025 Open,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BEL,Brugge,Brugge,51.20957480,3.25693660,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=419756,true
2162,Zomerblitz  KGSRL Speeldag 2,blitz,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BEL,Gent,Gent,51.06925790,3.69649100,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=431717,true
2163,IRT Liga ENX 2025 U18 e ABS Cidade de Bauru SP,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,,,44.69767780,7.85427070,,,EUR,,,,,https://chess-results.com/tnr1224691.aspx?lan=0,true
2164,Copa Liga ENX 2025 U12 e U14 Cidade de Bauru SP,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,,,44.69767780,7.85427070,,,EUR,,,,,https://chess-results.com/tnr1225494.aspx?lan=0,true
2165,Copa Liga ENX 2025 U08 e U10 Cidade de Bauru SP,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,,,44.69767780,7.85427070,,,EUR,,,,,https://chess-results.com/tnr1225498.aspx?lan=0,true
2166,Sergipano Blitz 2025,blitz,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Aracaju,Aracaju,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432889,true
2167,4.ª Etapa - Circuito RPD Barretense,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Barretos,Barretos,,,,,EUR,,,,,https://chess-results.com/tnr1205063.aspx?lan=0,true
2168,IRT Liga ENX 2025 U18 E ABS Cidade De Bauru SP,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Bauru,Bauru,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432527,true
2169,II Torneio De Xadrez Gremio Literario Portugues CBX FIDE RPD 2025,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Belém,Belém,11.85373860,-15.60033950,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=431233,true
2170,II TORNEIO DE XADREZ CBX FIDE RPD GREMIO LITERARIO,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Belém,Belém,11.85373860,-15.60033950,,,EUR,,,,,https://chess-results.com/tnr1158629.aspx?lan=0,true
2171,Camacari Chess Masters Circuito RPD III Etapa,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Camaçari,Camaçari,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=426021,true
2172,Camacari Chess Masters Circuito BLZ III Etapa,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Camaçari,Camaçari,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=426024,true
2173,4ºFestival Internacional De Catas Altas/MG | 6ºCar,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Catas Altas,Catas Altas,,,,,EUR,,,,,https://chess-results.com/tnr1150259.aspx?lan=0,true
2174,4o Festival Internacional De Catas Altas MG 6o Caraca Chess Open RPD,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Catas Altas,Catas Altas,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=425341,true
2175,4o Festival Internacional Catas Altas MG 3o Torneio Amador Classe A,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Catas Altas,Catas Altas,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=425346,true
2176,1o Campeonato Catarinense Absoluto E Feminino De Xadrez Para Deficientes Visuais 2025,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Florianopolis,Florianopolis,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=431523,true
2177,IRT Circuito Xeque-Mate 2025- ETAPA DE XADREZ RÁP,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,ginÁsio do tarumÃ,ginÁsio do tarumÃ,,,,,EUR,,,,,https://chess-results.com/tnr1219054.aspx?lan=0,true
2178,Regional Sul De Xadrez Master Senior Veterano 2025 RPD,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Gramado RS,Gramado RS,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=428715,true
2179,Regional Sul De Xadrez Master Senior Veterano 2025 BLZ,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Gramado RS,Gramado RS,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=428714,true
2180,III Torneio Aberto De Xadrez Rapido Londrina Norte Shopping,rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Londrina,Londrina,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=430678,true
2181,III Torneio Aberto De Xadrez Rapido Londrina Norte,rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Londrina,Londrina,,,,,EUR,,,,,https://chess-results.com/tnr1206776.aspx?lan=0,true
2182,CAMPEÕES DO TABULEIRO 2025,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,mini shopping ype,mini shopping ype,,,,,EUR,,,,,https://chess-results.com/tnr1205790.aspx?lan=0,true
2183,JEMG/2025 - Estadual - Pará De Minas [Blitz - Módu,blitz,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,pará de minas - mg,pará de minas - mg,,,,,EUR,,,,,https://chess-results.com/tnr1221965.aspx?lan=0,true
2184,Regional Nordeste Universitário,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Real Praia Hotel,Real Praia Hotel,,,,,EUR,,,,,https://chess-results.com/tnr1217032.aspx?lan=0,true
2185,Regional Nordeste Escolar,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Real Praia Hotel,Real Praia Hotel,,,,,EUR,,,,,https://chess-results.com/tnr1217028.aspx?lan=0,true
2186,Campeonato Sergipano Blitz 2025,blitz,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Real Praia Hotel,Real Praia Hotel,,,,,EUR,,,,,https://chess-results.com/tnr1212841.aspx?lan=0,true
2187,Circuito BLITZ FIDE CXSP 2025 32a Etapa,blitz,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,São Paulo,São Paulo,-23.52977900,-46.39566800,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=431511,true
2188,REGIONAL SUL MASTER - SÊNIOR - VETERANO - 2025 - R,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Vita Boulevard,Vita Boulevard,,,,,EUR,,,,,https://chess-results.com/tnr1202542.aspx?lan=0,true
2189,REGIONAL SUL MASTER - SÊNIOR - VETERANO - 2025 - B,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BRA,Vita Boulevard,Vita Boulevard,,,,,EUR,,,,,https://chess-results.com/tnr1202541.aspx?lan=0,true
2190,"V-th ""Haralampi Vanev"" Memorial, Open Rapid",rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BUL,Plovdiv,Plovdiv,42.13447010,24.74127320,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=430967,true
2191,5th  Haralampi Vanev Memorial – Open Rapid 2025,rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BUL,Plovdiv,Plovdiv,42.13447010,24.74127320,,,EUR,,,,,https://chess-results.com/tnr1213269.aspx?lan=0,true
2192,5th  Haralampi Vanev Memorial  Open Rapid 2025   09.08.2025,rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),BUL,Sofia,Sofia,14.89239410,120.79420910,,,EUR,,,,,https://chess-results.com/Kalender.aspx?lan=4&%7CChessResults.Com%7C2025-08-09%7C2025-08-09%7C5th%20%20Haralampi%20Vanev%20Memorial%20%20Open%20Rapid%202025%20%20%2009.08.2025%7C,true
2193,2025 Chess4win August Open Rapid Championship (CFC,rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CAN,,,49.18134030,-0.36356150,,,EUR,,,,,https://chess-results.com/tnr1225208.aspx?lan=0,true
2194,2025 ACA FIDE Event Under 1800,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CAN,Edmonton,Edmonton,-43.55562370,172.51596340,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432913,true
2195,2025 ACA FIDE Event Over 1800,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CAN,Edmonton,Edmonton,-43.55562370,172.51596340,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432912,true
2196,2025 AFM1st Peel Region - Under 1800 Chess Championship 2 - August 09 - INFORMATION,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CAN,Mississauga,Mississauga,43.58012880,-79.64798030,,,EUR,,,,,https://www.chessmanager.com/en-us/tournaments/6550466828959744,true
2197,2025 AFM1st PEEL REGION - UNDER 1800 CHESS CHAMPIO,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CAN,Mississauga,Mississauga,43.58012880,-79.64798030,,,EUR,,,,,https://chess-results.com/tnr1207039.aspx?lan=0,true
2198,2025 AFM1st Peel Region - Under 1800 Chess Champio,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CAN,Mississauga,Mississauga,43.58012880,-79.64798030,,,EUR,,,,,https://chess-results.com/tnr1205874.aspx?lan=0,true
2199,2025 Classical Bliss Wave V12,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CAN,Quebec,Quebec,49.17207030,-0.38531510,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=405426,true
2200,Whitehorse Summer Rapid Championship,rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CAN,Titan tavern & geek shop  3121 3rd ave.  whitehorse  yukon  canada  y1a 1e6,Titan tavern & geek shop  3121 3rd ave.  whitehorse  yukon  canada  y1a 1e6,,,,,EUR,,,,,https://chess-results.com/tnr1210370.aspx?lan=0,true
2201,Whitehorse Summer Blitz Championship,blitz,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CAN,titan tavern & geek shop  3121 3rd ave.  whitehorse  yukon  canada  y1a 1e6,titan tavern & geek shop  3121 3rd ave.  whitehorse  yukon  canada  y1a 1e6,,,,,EUR,,,,,https://chess-results.com/tnr1210369.aspx?lan=0,true
2202,FIDE RAPIDO AGOSTO 2025 - CLUB DE AJEDREZ CHILE,rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CHI,Santiago,Santiago,10.80807330,106.66656770,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432825,true
2203,I.IRT Blitz Feria De Flores Medellin 2025,blitz,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),COL,Medellin,Medellin,19.23422140,-103.73202920,,,EUR,,,,,https://chess-results.com/tnr1203367.aspx?lan=0,true
2204,I IRT Blitz Feria De Las Flores 2025,blitz,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),COL,Medellin,Medellin,19.23422140,-103.73202920,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=430584,true
2205,III Torneo por la Plata 2025,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRC,Escazu,Escazu,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433432,true
2206,"Torneo Clasificatorio de Cuarta Division, ADAC 2025",classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRC,montes de oca,montes de oca,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433433,true
2207,"Torneo Clasificatorio De Tercera Division, ARAJA 2025",classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRC,San Ramon,San Ramon,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432469,true
2208,"Torneo Clasificatorio De Cuarta Division, ARAJA 2025",classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRC,San Ramon,San Ramon,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=427595,true
2209,Krv Kristova Ludbreg 2025. U-17,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRO,,,44.96102580,7.27844820,,,EUR,,,,,https://chess-results.com/tnr1222701.aspx?lan=0,true
2210,Krv Kristova Ludbreg 2025. U-13,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRO,,,44.96102580,7.27844820,,,EUR,,,,,https://chess-results.com/tnr1222702.aspx?lan=0,true
2211,BRZOPOTEZNI ŠAHOVSKI TURNIR SVETI LOVRO PETRINJA 2,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRO,,,44.96102580,7.27844820,,,EUR,,,,,https://chess-results.com/tnr1208936.aspx?lan=0,true
2212,R: Lokrum Chess Kids 2025 (U18),classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRO,Dubrovnik,Dubrovnik,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433360,true
2213,"Šahovski turnir za mlade ""Lokrum Chess Kids 2025 (",classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRO,Dubrovnik,Dubrovnik,,,,,EUR,,,,,https://chess-results.com/tnr1224852.aspx?lan=0,true
2214,B: Krv Kristova Ludbreg 2025. U-17,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRO,Ludbreg,Ludbreg,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432933,true
2215,B: Krv Kristova Ludbreg 2025. U-13,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRO,ludbreg,ludbreg,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432934,true
2216,"B: Brzopotezni sahovski tumir ""Sveti Lovro Petrinja 2025.""",classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRO,Petrinja,Petrinja,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433220,true
2217,S: 14th SPLIT OPEN: CHESS FESTIVAL 2025,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CRO,Split,Split,43.50652190,16.48297390,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=422668,true
2218,"Mostecký šachový Festival 2025, Rapid Turnaj OPEN",rapid,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CZE,Most,Most,,,,,EUR,,,,,https://chess-results.com/tnr1218990.aspx?lan=0,true
2219,Znojemská Rotunda Open 2025 - Turnaj C - Blesk,classical,,Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Mon Sep 08 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CZE,Znojmo,Znojmo,,,,,EUR,,,,,https://chess-results.com/tnr1204996.aspx?lan=0,true
